RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31
394960,242,"Panama City, FL",msa,FL,197001.0,242559.0,236496.0,199494.0,242879.0,214110.0,213769.0,187117.0,221946.0,193350.0,194436.0,192688.0,170311.0,190038.0,172581.0,190505.0,210919.0,188127.0,185429.0,195175.0,172692.0,173100.0,198858.0,150443.0,179278.0,179929.0,166334.0,184906.0,189870.0,217934.0,166014.0,167380.0,147277.0,175412.0,162058.0,153961.0,180466.0,155674.0,169655.0,166739.0,187715.0,164286.0,171956.0,148913.0,156060.0,147169.0,160896.0,158523.0,141637.0,152671.0,172624.0,169322.0,204604.0,166171.0,156211.0,165602.0,156434.0,162227.0,168055.0,144209.0,165567.0,206994.0,171625.0,166210.0,189047.0,157244.0,167531.0,170525.0,168827.0,167726.0,172918.0,163886.0,168856.0,159759.0,168667.0,169208.0,169295.0,180596.0,170017.0,174272.0,156057.0,177799.0,164984.0,160129.0,167398.0,190342.0,191888.0,195504.0,180657.0,175745.0,191408.0,204008.0,190740.0,181051.0,180454.0,214540.0,222867.0,191036.0,194821.0,197620.0,208645.0,219571.0,214769.0,208698.0,210866.0,200032.0,200360.0,203684.0,199463.0,214824.0,226803.0,221079.0,227865.0,227534.0,256451.0,226675.0,215045.0,230483.0,236548.0,218561.0,235611.0,232901.0,235260.0,260972.0,254465.0,252521.0,249818.0,238514.0,258086.0,236850.0,215158.0,192535.0,182468.0,199298.0,204786.0,219525.0,229912.0,215971.0,248578.0,233306.0,227976.0,237265.0,242802.0,207798.0,256219.0,236941.0,232111.0,219009.0,267693.0,290583.0,310852.0,305650.0,299647.0,311302.0,301082.0,287683.0,344121.0,338703.0,326020.0,343479.0,356696.0,343974.0,379642.0,366936.0,338459.0,387017.0,389316.0,369560.0,386280.0,380418.0,395620.0,399457.0,405124.0,383461.0,413261.0,383414.0,372912.0,380087.0,358789.0,367036.0,379685.0,390189.0,390541.0,430705.0,428408.0,386905.0,429625.0,378223.0,383914.0,369965.0,375375.0,353993.0,392957.0,377170.0,389594.0,370181.0,394780.0,410434.0,372580.0,383045.0,402420.0,386679.0,378391.0,355462.0,394753.0,347869.0
394729,243,"Joplin, MO",msa,MO,91805.0,110081.0,102594.0,119652.0,110359.0,100189.0,103803.0,101212.0,100766.0,105362.0,85829.0,110148.0,91454.0,92837.0,102658.0,90896.0,115230.0,97033.0,105870.0,98280.0,112434.0,102708.0,105527.0,97616.0,103949.0,97123.0,102009.0,108884.0,102491.0,109382.0,101143.0,102555.0,123196.0,100577.0,107280.0,83471.0,97589.0,97362.0,98409.0,100957.0,115853.0,127683.0,115540.0,110036.0,107168.0,99354.0,102338.0,121641.0,92285.0,98058.0,104522.0,138430.0,117404.0,132112.0,110234.0,125507.0,116219.0,96986.0,96227.0,97589.0,84346.0,110113.0,116743.0,117890.0,133073.0,144129.0,118370.0,113037.0,100662.0,107659.0,117691.0,107197.0,119551.0,109814.0,113343.0,118420.0,118971.0,113268.0,117361.0,108875.0,102830.0,107776.0,137231.0,103712.0,132156.0,124211.0,116044.0,130501.0,130037.0,119315.0,123038.0,125342.0,107876.0,122294.0,122004.0,112871.0,113942.0,113026.0,124364.0,121661.0,128496.0,135443.0,132435.0,134911.0,120316.0,118220.0,126514.0,110919.0,111451.0,113107.0,135384.0,131815.0,127759.0,143011.0,128895.0,131942.0,116958.0,131026.0,134122.0,138225.0,136663.0,134609.0,131506.0,142384.0,153173.0,146144.0,132167.0,139333.0,119700.0,132354.0,127463.0,127420.0,131626.0,133152.0,149095.0,143195.0,165384.0,149614.0,142370.0,139355.0,154571.0,133083.0,154631.0,125171.0,144425.0,163259.0,151228.0,160994.0,152168.0,174470.0,168416.0,174397.0,198983.0,175172.0,190875.0,181410.0,183767.0,165366.0,182322.0,179196.0,204317.0,196431.0,179954.0,184289.0,186677.0,194655.0,198149.0,174937.0,185522.0,203134.0,222013.0,199954.0,221543.0,205055.0,199446.0,198646.0,188087.0,203456.0,213159.0,186284.0,193080.0,191258.0,208036.0,232040.0,220914.0,220848.0,208599.0,216090.0,223182.0,214528.0,202881.0,223076.0,223466.0,241686.0,213937.0,242742.0,215927.0,225220.0,226898.0,252215.0,219059.0,225729.0,223435.0,234471.0,215430.0,207266.0
394539,244,"Dover, DE",msa,DE,182221.0,193717.0,202360.0,200050.0,210399.0,210754.0,201816.0,195682.0,201965.0,191501.0,184507.0,172887.0,170419.0,175459.0,179265.0,182812.0,202859.0,198258.0,197044.0,182475.0,182201.0,184029.0,193946.0,187501.0,180516.0,165040.0,184544.0,195156.0,177257.0,178788.0,168537.0,171083.0,166642.0,172895.0,179516.0,159638.0,160166.0,151906.0,158192.0,167763.0,174914.0,162198.0,168815.0,156129.0,146195.0,165434.0,154633.0,159034.0,156789.0,157987.0,166937.0,159565.0,175728.0,162343.0,162633.0,155036.0,164764.0,197773.0,181986.0,170562.0,177881.0,177122.0,184793.0,174539.0,187873.0,251995.0,174042.0,170785.0,176682.0,168522.0,169972.0,163055.0,165337.0,172314.0,182673.0,172280.0,182239.0,196339.0,186599.0,194939.0,181993.0,159975.0,170459.0,179075.0,161213.0,192871.0,196928.0,177123.0,197702.0,197402.0,195903.0,175799.0,170305.0,168695.0,173046.0,187594.0,204586.0,212248.0,212845.0,202002.0,215920.0,192492.0,190889.0,193890.0,177651.0,190949.0,169181.0,185668.0,190656.0,203398.0,186419.0,188818.0,196385.0,196832.0,211815.0,195955.0,198761.0,182424.0,177695.0,207364.0,207933.0,203693.0,193948.0,201463.0,206649.0,213657.0,206896.0,207765.0,220008.0,203621.0,205066.0,207190.0,200013.0,220123.0,190805.0,220047.0,230588.0,229595.0,229108.0,223251.0,237451.0,233349.0,208900.0,228236.0,219234.0,217602.0,231945.0,223819.0,238050.0,242434.0,246803.0,251195.0,251903.0,253371.0,247806.0,256258.0,255739.0,259706.0,279083.0,269096.0,279146.0,294219.0,301580.0,288915.0,299989.0,284079.0,290056.0,260815.0,271117.0,274609.0,321133.0,290976.0,313606.0,311452.0,308398.0,322712.0,299504.0,303587.0,294973.0,283035.0,293968.0,304100.0,301167.0,320752.0,307604.0,354230.0,327870.0,318817.0,299308.0,304043.0,300114.0,334798.0,361624.0,300984.0,322877.0,328541.0,356921.0,358057.0,338708.0,344656.0,343706.0,324313.0,336592.0,357478.0,329960.0,345987.0
394712,246,"Jackson, TN",msa,TN,100183.0,103773.0,107694.0,122911.0,110997.0,121250.0,109760.0,98545.0,100317.0,111647.0,100426.0,92900.0,93321.0,103250.0,105513.0,120843.0,104777.0,114243.0,111167.0,107026.0,106439.0,101648.0,122637.0,90556.0,131277.0,119947.0,110012.0,101220.0,106598.0,111085.0,99528.0,124414.0,87916.0,113653.0,113353.0,104041.0,113402.0,93577.0,107535.0,111083.0,98152.0,111721.0,167996.0,93076.0,107739.0,106485.0,105992.0,87633.0,116907.0,98705.0,108642.0,110983.0,113412.0,104819.0,120742.0,112161.0,89676.0,106148.0,99748.0,90753.0,110161.0,96129.0,99905.0,100754.0,129354.0,114524.0,110100.0,99571.0,115761.0,116703.0,109817.0,106097.0,97738.0,102592.0,100632.0,112801.0,124523.0,108536.0,110515.0,142882.0,109692.0,117640.0,107854.0,102093.0,107352.0,114759.0,117890.0,163020.0,123266.0,127356.0,126550.0,107676.0,114449.0,138920.0,102113.0,113592.0,110011.0,110686.0,112227.0,131571.0,122873.0,132146.0,121746.0,114965.0,117966.0,125219.0,118347.0,169055.0,116317.0,131033.0,122005.0,140129.0,142659.0,134986.0,143117.0,139048.0,132202.0,131489.0,145156.0,155275.0,113634.0,159184.0,137206.0,167353.0,149479.0,158834.0,142155.0,138556.0,135712.0,130805.0,151248.0,128569.0,151329.0,142462.0,143204.0,142374.0,145064.0,169711.0,158412.0,152847.0,150853.0,161330.0,157701.0,159969.0,147525.0,139207.0,168816.0,171514.0,154336.0,172415.0,172623.0,168008.0,175403.0,174757.0,173287.0,177511.0,147924.0,181004.0,185374.0,185662.0,228400.0,193709.0,213454.0,190121.0,219765.0,208038.0,196365.0,207115.0,187752.0,223376.0,229109.0,229394.0,241229.0,226993.0,220696.0,217943.0,227967.0,207112.0,195088.0,199375.0,190129.0,185940.0,219487.0,237557.0,221744.0,230930.0,238712.0,229492.0,206762.0,202839.0,208337.0,208401.0,195674.0,210027.0,216790.0,225405.0,238961.0,237355.0,224542.0,235953.0,219381.0,223784.0,238573.0,201847.0,,221197.0
395246,247,"Yuba City, CA",msa,CA,224537.0,220005.0,206399.0,206940.0,196416.0,196454.0,181127.0,180135.0,179183.0,168234.0,163847.0,161588.0,145481.0,157188.0,164339.0,160701.0,151312.0,162497.0,159799.0,163254.0,160332.0,159716.0,166274.0,154737.0,154203.0,160539.0,161751.0,171651.0,156746.0,156802.0,159761.0,157182.0,142903.0,146631.0,151247.0,153016.0,134376.0,145099.0,150838.0,129869.0,153780.0,148636.0,141618.0,152015.0,133640.0,140344.0,139013.0,139217.0,129013.0,151489.0,135366.0,135403.0,146440.0,145517.0,148183.0,145227.0,153623.0,147103.0,160210.0,155517.0,160999.0,171544.0,166935.0,189903.0,193532.0,184168.0,186024.0,192034.0,200437.0,192358.0,189352.0,242743.0,176118.0,211339.0,201909.0,205296.0,201034.0,202442.0,202668.0,204957.0,196314.0,205151.0,207316.0,220139.0,208694.0,211830.0,197526.0,214970.0,238190.0,225223.0,225268.0,226310.0,240360.0,229620.0,219547.0,214766.0,216891.0,224376.0,226901.0,231010.0,243986.0,246826.0,243220.0,245232.0,247244.0,252901.0,253631.0,230479.0,263856.0,248594.0,252786.0,262573.0,275234.0,264306.0,280911.0,260175.0,273614.0,267373.0,270261.0,274404.0,290789.0,295198.0,297313.0,276207.0,300184.0,274841.0,292634.0,283928.0,269762.0,263173.0,291230.0,277190.0,292200.0,280444.0,300334.0,308740.0,301850.0,316322.0,304785.0,315741.0,307672.0,306049.0,309537.0,314837.0,289604.0,290823.0,304215.0,310063.0,333289.0,321488.0,328105.0,353482.0,346417.0,352301.0,396530.0,381036.0,359267.0,380976.0,391280.0,373576.0,431661.0,396731.0,403390.0,394330.0,416889.0,409568.0,409045.0,407792.0,427739.0,439224.0,447352.0,446262.0,451103.0,423531.0,424893.0,436030.0,397595.0,398106.0,406418.0,390753.0,395154.0,401994.0,414670.0,414326.0,418191.0,400347.0,413851.0,426235.0,416459.0,418091.0,390574.0,388825.0,385601.0,453622.0,410826.0,435957.0,469962.0,412102.0,416551.0,422961.0,423029.0,412795.0,436328.0,402329.0,435374.0,465193.0
394406,248,"Bowling Green, KY",msa,KY,,,,,,,,,,,,,,116236.0,107831.0,107906.0,106572.0,112301.0,96746.0,74303.0,104916.0,105330.0,135426.0,181704.0,130958.0,112372.0,131157.0,160043.0,144582.0,161057.0,163230.0,144762.0,151527.0,128919.0,135444.0,149208.0,142610.0,146159.0,123636.0,135932.0,135892.0,142140.0,134526.0,137745.0,140425.0,120521.0,119808.0,129434.0,127539.0,130057.0,132452.0,157379.0,150957.0,164231.0,135005.0,167508.0,125824.0,139497.0,134362.0,124788.0,157939.0,144410.0,144720.0,149255.0,150165.0,156296.0,151272.0,160832.0,141588.0,134117.0,133633.0,136550.0,134529.0,135283.0,139838.0,159122.0,164769.0,158447.0,162787.0,154809.0,150269.0,164122.0,159183.0,168921.0,152572.0,151223.0,142237.0,159494.0,177228.0,169537.0,171246.0,163892.0,173544.0,155286.0,211496.0,154345.0,143924.0,169500.0,169702.0,178445.0,180291.0,170387.0,184436.0,166963.0,172682.0,158384.0,180649.0,182694.0,163481.0,175205.0,169443.0,171810.0,200240.0,195103.0,182898.0,182013.0,186173.0,194039.0,174663.0,174060.0,162753.0,170398.0,189003.0,179109.0,204536.0,198140.0,218257.0,178895.0,188079.0,183295.0,206731.0,190330.0,182400.0,184110.0,198349.0,213631.0,196484.0,204726.0,194583.0,204458.0,213075.0,215512.0,223716.0,200126.0,202352.0,218700.0,221605.0,219052.0,231054.0,224868.0,225374.0,225669.0,244918.0,239937.0,238539.0,191375.0,220861.0,226295.0,236640.0,236290.0,277723.0,247342.0,243529.0,239161.0,272960.0,239795.0,279966.0,251872.0,258253.0,269630.0,286625.0,242761.0,293627.0,312399.0,294995.0,274298.0,266416.0,280591.0,246686.0,264590.0,272403.0,270097.0,279640.0,261329.0,287546.0,318379.0,320438.0,295952.0,312974.0,293926.0,313331.0,288032.0,277069.0,282720.0,279598.0,322890.0,322267.0,303012.0,322579.0,319632.0,316281.0,312125.0,296557.0,367197.0,306448.0,332654.0
395119,249,"St. George, UT",msa,UT,346368.0,283328.0,284822.0,278783.0,280165.0,284359.0,280101.0,266865.0,311059.0,315487.0,227949.0,228177.0,224714.0,241737.0,272862.0,258842.0,274066.0,230470.0,194775.0,208083.0,226425.0,233618.0,215093.0,258628.0,206283.0,214211.0,190678.0,202102.0,240587.0,221336.0,206176.0,190339.0,175493.0,202170.0,205377.0,184667.0,238175.0,219668.0,188388.0,192448.0,194551.0,188529.0,188846.0,180852.0,199601.0,236406.0,205953.0,205274.0,186162.0,211118.0,200900.0,213610.0,234279.0,207869.0,201049.0,208705.0,220124.0,229821.0,253367.0,227130.0,220542.0,218915.0,260205.0,235059.0,233732.0,254377.0,230820.0,242166.0,234080.0,237483.0,230054.0,264735.0,236938.0,248677.0,244403.0,256821.0,292152.0,232887.0,238580.0,220715.0,,232527.0,246973.0,265091.0,234645.0,254110.0,247245.0,236768.0,278533.0,243623.0,236367.0,261865.0,274403.0,285598.0,236189.0,268661.0,246361.0,264358.0,295870.0,273752.0,293125.0,277036.0,275791.0,275260.0,263277.0,286299.0,294865.0,310363.0,295264.0,299232.0,336225.0,325811.0,318847.0,301026.0,303343.0,302307.0,315342.0,316784.0,289645.0,329388.0,336361.0,361001.0,338170.0,330889.0,360299.0,342499.0,340053.0,327776.0,346783.0,354865.0,389600.0,328081.0,331541.0,363111.0,357936.0,368127.0,357982.0,355173.0,366196.0,363087.0,373288.0,365700.0,371758.0,350896.0,366382.0,377832.0,384771.0,379702.0,387461.0,416586.0,404024.0,418182.0,436850.0,471859.0,448127.0,421163.0,461753.0,497836.0,493196.0,501889.0,534457.0,551797.0,496584.0,524455.0,541968.0,589485.0,592393.0,587053.0,593338.0,650149.0,641609.0,620007.0,617462.0,625508.0,608294.0,647071.0,605948.0,617968.0,549148.0,610544.0,522180.0,565379.0,587189.0,571229.0,582824.0,607214.0,558081.0,631647.0,558928.0,653653.0,602855.0,687434.0,590088.0,603314.0,678229.0,610524.0,600961.0,643175.0,624198.0,602950.0,606178.0,563774.0,613814.0,590157.0,594434.0,653084.0
394896,250,"Muskegon, MI",msa,MI,76702.0,85919.0,92490.0,86512.0,98022.0,89267.0,88563.0,87805.0,72963.0,73022.0,70877.0,74168.0,72887.0,69329.0,67754.0,84045.0,81222.0,78714.0,72449.0,90767.0,82683.0,82810.0,83305.0,74471.0,80640.0,79040.0,84681.0,85131.0,95231.0,76174.0,72202.0,70906.0,79234.0,93553.0,81651.0,70748.0,83100.0,78318.0,79161.0,83753.0,89731.0,86988.0,85566.0,90410.0,89755.0,93076.0,84449.0,74193.0,72907.0,74232.0,79182.0,85076.0,92427.0,87771.0,91622.0,86176.0,92974.0,112317.0,81845.0,79195.0,81098.0,88825.0,98326.0,94479.0,105337.0,115770.0,100810.0,117898.0,95778.0,91533.0,99731.0,88860.0,87487.0,97358.0,102879.0,111468.0,115184.0,120830.0,115147.0,112256.0,113372.0,110121.0,103094.0,96593.0,100005.0,115303.0,108063.0,121884.0,127143.0,116883.0,105182.0,115566.0,133434.0,110558.0,125057.0,115151.0,121684.0,123049.0,112435.0,121927.0,132500.0,130737.0,125862.0,129342.0,130281.0,119566.0,132673.0,119010.0,106288.0,121305.0,138303.0,132083.0,140921.0,126306.0,145466.0,149730.0,125670.0,128080.0,145868.0,119313.0,139465.0,121567.0,134122.0,154726.0,130566.0,156868.0,164383.0,140859.0,132599.0,122542.0,128599.0,128564.0,138973.0,160259.0,150916.0,155079.0,147645.0,163956.0,164770.0,150161.0,148131.0,148395.0,139693.0,121956.0,144252.0,126087.0,161846.0,137862.0,162986.0,174411.0,181996.0,185673.0,211710.0,163624.0,174214.0,152308.0,171090.0,165988.0,184516.0,177395.0,189045.0,196522.0,182307.0,213921.0,203720.0,186641.0,184671.0,171695.0,202740.0,185151.0,190872.0,201348.0,229910.0,218679.0,234311.0,228590.0,210179.0,187774.0,192736.0,188159.0,178331.0,191228.0,193566.0,204375.0,222690.0,243492.0,232057.0,251901.0,225308.0,220520.0,228043.0,192862.0,185051.0,228758.0,214342.0,212237.0,261037.0,240010.0,264289.0,222428.0,240381.0,258991.0,220607.0,215683.0,250371.0,209948.0
394299,251,"Abilene, TX",msa,TX,130389.0,109956.0,113003.0,123041.0,119719.0,112719.0,128007.0,121511.0,132918.0,107428.0,116158.0,122940.0,94495.0,119148.0,126512.0,122534.0,143151.0,136984.0,131781.0,112459.0,108650.0,125489.0,145192.0,123626.0,114776.0,129690.0,119154.0,114501.0,134806.0,134226.0,123779.0,122962.0,136746.0,100178.0,131033.0,122865.0,124514.0,116678.0,118752.0,123417.0,125514.0,139211.0,115522.0,190295.0,125239.0,133568.0,129968.0,121041.0,142028.0,120391.0,121704.0,143621.0,136520.0,142659.0,168135.0,143684.0,143939.0,148296.0,119461.0,143648.0,137500.0,127641.0,134482.0,139847.0,139124.0,157503.0,128161.0,142498.0,129626.0,143567.0,134328.0,140560.0,129651.0,137399.0,133547.0,145890.0,144298.0,160658.0,139892.0,143461.0,138941.0,159817.0,149739.0,138054.0,137922.0,157523.0,147021.0,150646.0,165915.0,177080.0,155281.0,161134.0,153470.0,155211.0,152279.0,155807.0,149716.0,151857.0,157702.0,168091.0,175176.0,166019.0,169142.0,179926.0,145471.0,150745.0,150134.0,196704.0,153762.0,179030.0,160477.0,171894.0,171485.0,177302.0,169746.0,188982.0,167179.0,163403.0,152393.0,154874.0,152262.0,173653.0,184721.0,176489.0,184904.0,157875.0,168459.0,178071.0,178900.0,190075.0,192741.0,154748.0,166119.0,181237.0,176732.0,191519.0,197546.0,177689.0,187005.0,185415.0,179308.0,187021.0,180650.0,187820.0,174117.0,176438.0,189126.0,171125.0,202815.0,207360.0,199028.0,204981.0,204466.0,221833.0,207603.0,194889.0,234171.0,206432.0,229294.0,221122.0,234705.0,231929.0,231567.0,227773.0,231697.0,230752.0,236455.0,223475.0,248413.0,244352.0,232244.0,255703.0,276662.0,254419.0,278858.0,265693.0,223730.0,216316.0,249524.0,235858.0,233153.0,241704.0,217947.0,243560.0,244271.0,282809.0,250199.0,240765.0,279233.0,248085.0,230478.0,282998.0,281176.0,252274.0,245271.0,274098.0,287934.0,272996.0,282256.0,263868.0,249734.0,260804.0,260147.0,267064.0,270161.0,285970.0
394707,252,"Iowa City, IA",msa,IA,221165.0,206053.0,169340.0,187981.0,199172.0,173237.0,196804.0,185840.0,172217.0,169041.0,166260.0,161550.0,147117.0,175191.0,190588.0,184000.0,200871.0,174290.0,184953.0,187443.0,153839.0,160086.0,197697.0,201277.0,184156.0,183997.0,195660.0,178789.0,200286.0,202103.0,204737.0,162324.0,192456.0,205510.0,190618.0,191373.0,182186.0,180752.0,193966.0,209549.0,194793.0,208593.0,201261.0,178596.0,181244.0,179465.0,234300.0,172705.0,192512.0,207439.0,201028.0,201840.0,223231.0,208934.0,204901.0,177021.0,184964.0,190769.0,181409.0,187469.0,187234.0,181464.0,198891.0,234458.0,220535.0,220819.0,204520.0,196224.0,230924.0,188940.0,181703.0,215239.0,216080.0,198490.0,195653.0,218479.0,218126.0,212255.0,211406.0,214740.0,207412.0,213469.0,209091.0,233547.0,191723.0,214511.0,191730.0,214006.0,225670.0,231935.0,226015.0,197202.0,213249.0,215610.0,225746.0,213387.0,273282.0,210842.0,219586.0,223397.0,238438.0,223801.0,229750.0,239218.0,251825.0,287387.0,206416.0,228067.0,248013.0,231291.0,238905.0,250378.0,250818.0,265161.0,250567.0,241953.0,220706.0,228130.0,248556.0,221404.0,232001.0,253293.0,271893.0,249755.0,271307.0,244696.0,256265.0,246871.0,269351.0,238123.0,231990.0,253586.0,257472.0,247262.0,260981.0,258051.0,272319.0,260317.0,275971.0,247206.0,252006.0,275437.0,257047.0,261194.0,264383.0,264946.0,280620.0,270425.0,291743.0,280566.0,269972.0,271977.0,285543.0,309394.0,274902.0,271145.0,241061.0,288016.0,302374.0,287876.0,303156.0,315025.0,284400.0,290886.0,291338.0,260936.0,293834.0,273818.0,273085.0,296776.0,325416.0,328946.0,334694.0,308947.0,291830.0,294967.0,292159.0,269870.0,279880.0,297271.0,268896.0,330891.0,306855.0,341803.0,324191.0,327449.0,342602.0,296583.0,299759.0,352311.0,336810.0,333024.0,317025.0,328312.0,323763.0,356087.0,382869.0,374584.0,409388.0,336014.0,359535.0,331918.0,352975.0,338136.0,316675.0,353306.0
394351,253,"Auburn, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161093.0,202123.0,180253.0,203968.0,218956.0,203945.0,216689.0,186350.0,184125.0,177042.0,186208.0,216450.0,189939.0,194003.0,191639.0,222868.0,209177.0,218048.0,204368.0,204901.0,200719.0,225894.0,201433.0,235648.0,208566.0,229386.0,225759.0,225097.0,238294.0,231893.0,221503.0,231437.0,211287.0,227975.0,203965.0,220032.0,226328.0,222350.0,246384.0,234652.0,253215.0,241719.0,240820.0,229756.0,205831.0,240384.0,196200.0,,226746.0,248047.0,209383.0,227196.0,249584.0,259914.0,232822.0,231934.0,229058.0,239254.0,245792.0,240873.0,246694.0,227862.0,242685.0,256845.0,265358.0,258879.0,282057.0,259234.0,263546.0,256419.0,257822.0,264221.0,293749.0,296333.0,291462.0,290326.0,312609.0,321890.0,294459.0,285264.0,279377.0,269871.0,253262.0,263073.0,285218.0,302543.0,327081.0,317938.0,317397.0,346873.0,326140.0,306902.0,294894.0,297105.0,306374.0,342530.0,332585.0,310952.0,282522.0,364960.0,366351.0,346809.0,356081.0,318920.0,313951.0,324142.0,308838.0,337057.0,375799.0,325878.0,339998.0,357888.0,382208.0,400020.0,360682.0,322675.0,349022.0,334593.0,362288.0,376967.0,354794.0,397922.0
394860,254,"Midland, TX",msa,TX,178957.0,183056.0,166643.0,179456.0,193207.0,199325.0,200711.0,176906.0,179632.0,169442.0,177781.0,177690.0,190429.0,178222.0,194862.0,189773.0,208942.0,190372.0,185164.0,171971.0,183895.0,169920.0,200247.0,179733.0,188780.0,189541.0,175702.0,176637.0,203417.0,202713.0,185048.0,192613.0,194599.0,192854.0,201603.0,192216.0,203766.0,212423.0,178989.0,218236.0,206050.0,215557.0,213596.0,219887.0,197950.0,207722.0,202608.0,239478.0,219006.0,203955.0,217530.0,249183.0,227593.0,237578.0,225303.0,223313.0,244821.0,247046.0,221911.0,244104.0,239157.0,220994.0,233203.0,234901.0,243292.0,249836.0,244609.0,243971.0,230506.0,242803.0,232019.0,247006.0,238389.0,259053.0,253096.0,250914.0,302879.0,274462.0,261384.0,252777.0,266698.0,280641.0,258342.0,254890.0,228239.0,247107.0,236811.0,252720.0,274743.0,257492.0,251922.0,241184.0,266596.0,261138.0,256319.0,243981.0,265441.0,257258.0,250090.0,282966.0,276391.0,265886.0,293472.0,267591.0,276577.0,259866.0,275594.0,264860.0,247976.0,275655.0,285514.0,297397.0,319167.0,309374.0,290494.0,334206.0,260248.0,272050.0,272683.0,295348.0,300514.0,287538.0,329280.0,319003.0,335062.0,327707.0,315347.0,324624.0,311513.0,314729.0,316035.0,304103.0,315258.0,349915.0,344296.0,349169.0,352434.0,352916.0,348885.0,322390.0,326265.0,332133.0,326738.0,322914.0,325272.0,356699.0,327268.0,308391.0,326055.0,339817.0,360189.0,338296.0,337443.0,332497.0,341179.0,358524.0,341501.0,349191.0,346972.0,333090.0,356263.0,357861.0,365352.0,372960.0,338775.0,352711.0,338688.0,340268.0,323742.0,360670.0,339701.0,359996.0,370811.0,345228.0,384316.0,370527.0,320549.0,356545.0,364127.0,369366.0,322127.0,365331.0,378536.0,391463.0,420303.0,386038.0,379201.0,380550.0,417977.0,372380.0,414826.0,412819.0,366609.0,392550.0,375659.0,425343.0,424492.0,406455.0,422006.0,415313.0,392424.0,417934.0,417721.0,415682.0,436385.0,429297.0
